date,open,high,low,close,volume
2025-11-24,159.72000122070312,162.6999969482422,158.97000122070312,161.25999450683594,9466500
2025-11-25,159.72000122070312,161.9499969482422,158.69000244140625,161.77000427246094,7406700
2025-11-26,162.32000732421875,167.0399932861328,162.0500030517578,165.35000610351562,7346300
2025-11-28,166.0399932861328,169.25,165.4199981689453,168.27000427246094,4018100
2025-12-01,166.83999633789062,169.6699981689453,166.52999877929688,168.16000366210938,6170800
2025-12-02,168.7100067138672,177.8800048828125,168.00999450683594,175.25999450683594,9438900
2025-12-03,176.82000732421875,183.0,175.5800018310547,182.60000610351562,9259300
2025-12-04,183.24000549316406,183.91000366210938,178.94000244140625,180.1199951171875,6724100
2025-12-05,180.8699951171875,184.75999450683594,180.6300048828125,182.5399932861328,6584600
2025-12-08,183.50999450683594,183.6999969482422,179.52999877929688,180.94000244140625,6427600
2025-12-09,179.91000366210938,181.8800048828125,179.39999389648438,179.52000427246094,3760400
2025-12-10,177.8300018310547,182.72000122070312,177.5,181.6699981689453,5268900
2025-12-11,180.27999877929688,182.02000427246094,179.17999267578125,181.6699981689453,4838000
2025-12-12,181.7899932861328,183.22999572753906,178.64999389648438,179.4199981689453,5980500
2025-12-15,175.35000610351562,179.36000061035156,174.0,177.97000122070312,9037500
2025-12-16,178.33999633789062,179.02999877929688,176.0,177.55999755859375,5746900
2025-12-17,177.8699951171875,179.63999938964844,173.69000244140625,174.49000549316406,8865600
2025-12-18,176.8000030517578,178.89999389648438,175.89999389648438,176.19000244140625,8546200
2025-12-19,175.72000122070312,178.24000549316406,175.58999633789062,176.2899932861328,19091700
2025-12-22,179.49000549316406,179.89999389648438,177.97000122070312,178.82000732421875,5373100
2025-12-23,178.27000427246094,178.61000061035156,176.67999267578125,177.0800018310547,3500300
2025-12-24,177.33999633789062,178.02000427246094,176.8000030517578,177.1300048828125,1266500
2025-12-26,177.72000122070312,178.52000427246094,176.42999267578125,176.8800048828125,3191100
2025-12-29,176.50999450683594,177.64999389648438,175.10000610351562,175.69000244140625,4163200
2025-12-30,175.9499969482422,176.47000122070312,175.25,175.4199981689453,3904600
2025-12-31,175.8000030517578,176.17999267578125,173.44000244140625,173.49000549316406,3426900
2026-01-02,174.97000122070312,178.88999938964844,174.91000366210938,177.52000427246094,6133600
2026-01-05,178.02000427246094,182.88999938964844,176.88999938964844,177.1699981689453,6755000
2026-01-06,180.08999633789062,192.9199981689453,180.08999633789062,192.10000610351562,13219400
2026-01-07,188.47000122070312,190.72000122070312,184.49000549316406,185.7100067138672,8341300
2026-01-08,182.8300018310547,189.0800018310547,182.5500030517578,188.4499969482422,6857300
2026-01-09,188.8000030517578,191.39999389648438,187.50999450683594,190.30999755859375,6018300
2026-01-12,188.85000610351562,190.82000732421875,188.0,189.07000732421875,6502600
2026-01-13,189.27999877929688,189.75,187.64999389648438,188.52999877929688,4135000
2026-01-14,187.5,193.61000061035156,187.44000244140625,193.4499969482422,7988800
2026-01-15,194.92999267578125,196.63999938964844,188.77000427246094,189.1199951171875,6942600
2026-01-16,190.22999572753906,192.47000122070312,190.07000732421875,191.5800018310547,6944800
2026-01-20,190.24000549316406,192.42999267578125,187.9499969482422,189.58999633789062,9516600
2026-01-21,191.4499969482422,196.1300048828125,191.25999450683594,194.41000366210938,7272000
2026-01-22,197.3000030517578,199.42999267578125,193.67999267578125,194.99000549316406,7264000
2026-01-23,195.75999450683594,196.41000366210938,191.1300048828125,193.30999755859375,6691300
2026-01-26,193.30999755859375,196.83999633789062,192.44000244140625,196.58999633789062,9169300
2026-01-27,194.69000244140625,198.41000366210938,194.33999633789062,196.6300048828125,10748800
2026-01-28,203.86000061035156,216.58999633789062,203.72000122070312,216.1699981689453,19603400
2026-01-29,216.39999389648438,222.0,214.82000732421875,218.97000122070312,14120000
2026-01-30,216.05999755859375,216.4600067138672,213.05999755859375,215.5500030517578,9086800
2026-02-02,215.44000244140625,225.25999450683594,214.83999633789062,225.00999450683594,11194900
2026-02-03,224.24000549316406,228.8300018310547,222.6999969482422,225.2100067138672,15207600
2026-02-04,222.1300048828125,228.2899932861328,218.66000366210938,222.9199981689453,14542500
2026-02-05,221.64999389648438,225.82000732421875,218.89999389648438,223.97999572753906,11044200
2026-02-06,225.6300048828125,226.75999450683594,218.58999633789062,221.44000244140625,9397500
2026-02-09,221.25999450683594,222.16000366210938,218.24000549316406,218.77000427246094,9246700
2026-02-10,216.8300018310547,222.0800018310547,216.1300048828125,220.9199981689453,5101000
2026-02-11,223.1300048828125,231.32000732421875,223.1300048828125,226.55999755859375,9132600
2026-02-12,226.67999267578125,229.5,221.8699951171875,223.0,8474700
2026-02-13,221.6699981689453,226.88999938964844,221.5399932861328,226.16000366210938,5011900
2026-02-17,226.52999877929688,228.4499969482422,222.80999755859375,225.69000244140625,5454800
2026-02-18,229.8800048828125,230.0,221.36000061035156,223.32000732421875,6667800
2026-02-19,221.14999389648438,222.0399932861328,217.4199981689453,218.0500030517578,5002200
2026-02-20,216.74000549316406,220.1999969482422,216.52999877929688,219.72999572753906,5457500
2026-02-23,218.89999389648438,222.7899932861328,218.89999389648438,219.86000061035156,7877400
