date,open,high,low,close,volume
2025-05-29,112.01000213623047,112.26000213623047,110.5199966430664,112.0199966430664,9682100
2025-05-30,112.01000213623047,113.3499984741211,111.37000274658203,113.04000091552734,12881100
2025-06-02,112.68000030517578,113.5999984741211,112.25,112.94999694824219,7546800
2025-06-03,112.7300033569336,114.69000244140625,112.5199966430664,113.5999984741211,9738800
2025-06-04,113.86000061035156,114.05000305175781,112.9800033569336,113.48999786376953,5614900
2025-06-05,113.7300033569336,114.33999633789062,111.83999633789062,112.52999877929688,8547200
2025-06-06,113.36000061035156,114.22000122070312,113.20999908447266,113.9000015258789,5790700
2025-06-09,113.9800033569336,116.11000061035156,113.9800033569336,115.66000366210938,7960400
2025-06-10,115.52999877929688,120.5,115.52999877929688,118.7300033569336,18948400
2025-06-11,118.37999725341797,119.55000305175781,117.6500015258789,119.5199966430664,10439200
2025-06-12,118.87000274658203,119.38999938964844,117.66000366210938,118.61000061035156,7980300
2025-06-13,117.30999755859375,118.31999969482422,117.30000305175781,117.94000244140625,13204900
2025-06-16,118.0199966430664,120.33999633789062,117.87000274658203,119.4800033569336,9592100
2025-06-17,118.98999786376953,119.33000183105469,117.6500015258789,118.12999725341797,9241200
2025-06-18,117.87999725341797,118.75,116.83999633789062,117.86000061035156,8181200
2025-06-20,118.25,119.05000305175781,116.9000015258789,117.62999725341797,17180400
2025-06-23,116.66000366210938,117.98999786376953,115.0199966430664,117.75,8348000
2025-06-24,117.75,119.08000183105469,117.75,118.6500015258789,8350200
2025-06-25,118.7699966430664,119.72000122070312,118.62999725341797,119.41999816894531,6976300
2025-06-26,119.9800033569336,121.66999816894531,119.68000030517578,121.45999908447266,10439600
2025-06-27,121.8499984741211,122.94000244140625,121.4800033569336,122.33999633789062,13435600
2025-06-30,124.30999755859375,124.69000244140625,123.18000030517578,124.01000213623047,13456200
2025-07-01,123.5,123.76000213623047,122.44999694824219,123.48999786376953,9815700
2025-07-02,123.31999969482422,123.69999694824219,122.52999877929688,122.9800033569336,7317100
2025-07-03,123.06999969482422,124.23999786376953,122.9000015258789,124.0,4252300
2025-07-07,123.20999908447266,124.61000061035156,122.58000183105469,123.16000366210938,7023500
2025-07-08,123.22000122070312,123.70999908447266,121.81999969482422,121.81999969482422,6622900
2025-07-09,121.83999633789062,122.3499984741211,120.61000061035156,120.61000061035156,6724900
2025-07-10,120.62000274658203,121.94999694824219,120.62000274658203,121.55999755859375,6888700
2025-07-11,120.63999938964844,121.2300033569336,119.7300033569336,119.87000274658203,6112400
2025-07-14,119.77999877929688,120.5,119.5999984741211,119.97000122070312,6853300
2025-07-15,120.2300033569336,120.2300033569336,118.87999725341797,118.9800033569336,7943600
2025-07-16,119.36000061035156,120.56999969482422,118.87999725341797,119.81999969482422,6747500
2025-07-17,119.75,122.38999938964844,119.75,122.20999908447266,9933700
2025-07-18,121.97000122070312,122.16000366210938,120.29000091552734,121.41999816894531,9486800
2025-07-21,121.06999969482422,121.97000122070312,120.77999877929688,120.83999633789062,6392500
2025-07-22,120.75,121.43000030517578,120.55999755859375,121.05999755859375,5614500
2025-07-23,121.5199966430664,123.18000030517578,121.5,122.94000244140625,8258900
2025-07-24,122.8499984741211,123.4000015258789,121.80999755859375,121.94999694824219,6702200
2025-07-25,122.26000213623047,122.44999694824219,120.87000274658203,121.47000122070312,5656600
2025-07-28,121.02999877929688,121.4000015258789,119.88999938964844,120.37000274658203,6042200
2025-07-29,120.58000183105469,120.80999755859375,119.36000061035156,119.91000366210938,6283700
2025-07-30,119.94999694824219,120.5,119.18000030517578,119.54000091552734,5281500
2025-07-31,119.45999908447266,119.91000366210938,118.58000183105469,119.11000061035156,7235000
2025-08-01,117.58999633789062,117.88999938964844,115.56999969482422,116.58999633789062,8637800
