date,open,high,low,close,volume
2025-05-29,165.0,165.32000732421875,161.49000549316406,162.89999389648438,6994700
2025-05-30,163.42999267578125,165.75,161.5500030517578,165.52999877929688,17547900
2025-06-02,164.1699981689453,167.0,162.60000610351562,166.57000732421875,7166000
2025-06-03,166.8000030517578,169.3300018310547,166.58999633789062,169.13999938964844,7155300
2025-06-04,169.7100067138672,170.47999572753906,167.57000732421875,168.10000610351562,6375800
2025-06-05,169.0,172.25999450683594,168.75999450683594,171.13999938964844,7707800
2025-06-06,174.0,174.7899932861328,172.66000366210938,174.02000427246094,6833700
2025-06-09,174.86000061035156,178.72000122070312,173.7899932861328,177.14999389648438,9668900
2025-06-10,177.7100067138672,177.85000610351562,174.27999877929688,177.47999572753906,11056700
2025-06-11,177.5500030517578,179.5500030517578,176.1999969482422,176.3800048828125,18002900
2025-06-12,189.9600067138672,202.49000549316406,188.8800048828125,199.86000061035156,54610000
2025-06-13,201.5800018310547,216.60000610351562,201.1999969482422,215.22000122070312,53707400
2025-06-16,213.1999969482422,215.1699981689453,209.97999572753906,211.10000610351562,22665300
2025-06-17,210.66000366210938,215.8800048828125,207.47999572753906,208.17999267578125,17819200
2025-06-18,211.08999633789062,214.72000122070312,209.57000732421875,210.8699951171875,15055400
2025-06-20,213.35000610351562,213.8000030517578,204.63999938964844,205.1699981689453,20879100
2025-06-23,205.50999450683594,207.27000427246094,202.5399932861328,207.0399932861328,13418400
2025-06-24,209.99000549316406,216.3699951171875,208.5500030517578,215.27000427246094,19030600
2025-06-25,214.94000244140625,216.92999267578125,210.22999572753906,210.72000122070312,11804600
2025-06-26,212.0,214.4199981689453,210.36000061035156,212.82000732421875,10531100
2025-06-27,213.69000244140625,214.64999389648438,209.9600067138672,210.24000549316406,14127500
2025-06-30,226.5,228.22000122070312,218.3800048828125,218.6300048828125,31844200
2025-07-01,219.3000030517578,223.1699981689453,216.30999755859375,218.9600067138672,16962200
2025-07-02,217.67999267578125,231.89999389648438,216.72000122070312,229.97999572753906,22326900
2025-07-03,233.22000122070312,237.99000549316406,231.1999969482422,237.32000732421875,18441400
2025-07-07,235.11000061035156,235.25,229.5,232.25999450683594,16584300
2025-07-08,237.1300048828125,241.44000244140625,233.19000244140625,234.5,20401800
2025-07-09,235.50999450683594,236.50999450683594,232.0,235.80999755859375,10871600
2025-07-10,239.94000244140625,240.05999755859375,233.5,235.0,11486300
2025-07-11,231.3699951171875,234.0,229.8699951171875,230.55999755859375,10208200
