date,open,high,low,close,volume
2025-05-29,174.0,174.4199981689453,170.6300048828125,171.86000061035156,29317300
2025-05-30,171.35000610351562,172.2100067138672,167.44000244140625,171.74000549316406,52639900
2025-06-02,167.83999633789062,169.8699951171875,167.38999938964844,169.02999877929688,38612300
2025-06-03,167.49000549316406,168.47999572753906,165.27999877929688,166.17999267578125,45084900
2025-06-04,166.74000549316406,168.22000122070312,166.36000061035156,168.0500030517578,26900800
2025-06-05,170.33999633789062,170.92999267578125,167.58999633789062,168.2100067138672,36379100
2025-06-06,170.8300018310547,174.5,170.8300018310547,173.67999267578125,35731800
2025-06-09,174.5399932861328,176.47000122070312,174.3699951171875,176.08999633789062,28935900
2025-06-10,176.1999969482422,181.11000061035156,174.91000366210938,178.60000610351562,61766100
2025-06-11,179.77000427246094,180.3699951171875,176.75,177.35000610351562,31646800
2025-06-12,176.17999267578125,176.72000122070312,174.75,175.6999969482422,20941900
2025-06-13,172.44000244140625,177.1300048828125,172.38999938964844,174.6699981689453,27663100
2025-06-16,174.72999572753906,176.94000244140625,174.64999389648438,176.77000427246094,27389200
2025-06-17,175.6999969482422,177.36000061035156,174.5800018310547,175.9499969482422,24973000
2025-06-18,176.00999450683594,176.55999755859375,173.1999969482422,173.32000732421875,28707500
2025-06-20,173.9499969482422,174.33999633789062,165.4600067138672,166.63999938964844,75659900
2025-06-23,166.27000427246094,167.33999633789062,162.0,165.19000244140625,57671000
2025-06-24,166.9199981689453,168.22000122070312,166.1300048828125,166.77000427246094,40524300
2025-06-25,167.6300048828125,172.36000061035156,167.5500030517578,170.67999267578125,35479000
2025-06-26,172.42999267578125,173.69000244140625,169.94000244140625,173.5399932861328,31796700
2025-06-27,173.5399932861328,178.67999267578125,171.72999572753906,178.52999877929688,108140200
2025-06-30,180.77999877929688,181.22999572753906,174.5800018310547,176.22999572753906,63378900
2025-07-01,175.74000549316406,176.08999633789062,173.52999877929688,175.83999633789062,35904500
2025-07-02,175.5399932861328,178.86000061035156,175.07000732421875,178.63999938964844,29128900
2025-07-03,178.5,179.6699981689453,177.0500030517578,179.52999877929688,21689700
2025-07-07,179.05999755859375,179.3000030517578,175.67999267578125,176.7899932861328,34175600
2025-07-08,177.85000610351562,177.9499969482422,172.80999755859375,174.36000061035156,40442500
2025-07-09,175.25,179.44000244140625,172.77000427246094,176.6199951171875,43025600
2025-07-10,175.6300048828125,178.42999267578125,174.3800048828125,177.6199951171875,29252400
2025-07-11,176.7899932861328,181.42999267578125,176.47999572753906,180.19000244140625,34282900
2025-07-14,181.00999450683594,183.6699981689453,179.67999267578125,181.55999755859375,32536600
2025-07-15,182.80999755859375,184.22000122070312,181.60000610351562,182.0,33448300
2025-07-16,183.24000549316406,184.3300018310547,182.02999877929688,182.97000122070312,33104200
2025-07-17,182.13999938964844,184.05999755859375,180.47999572753906,183.5800018310547,31992600
2025-07-18,185.39999389648438,186.4199981689453,183.7100067138672,185.05999755859375,34014500
2025-07-21,186.25,190.2899932861328,186.14999389648438,190.10000610351562,45803100
2025-07-22,191.5,191.64999389648438,187.4600067138672,191.33999633789062,44660200
2025-07-23,191.5,192.52999877929688,189.17999267578125,190.22999572753906,58681900
2025-07-24,197.02999877929688,197.9499969482422,191.0,192.1699981689453,74881700
2025-07-25,191.97999572753906,194.3300018310547,191.25999450683594,193.17999267578125,39785900
2025-07-28,193.64999389648438,194.0500030517578,190.83999633789062,192.5800018310547,38139500
2025-07-29,192.42999267578125,195.9199981689453,192.0800018310547,195.75,41389200
2025-07-30,195.60000610351562,197.60000610351562,194.69000244140625,196.52999877929688,32445400
2025-07-31,195.7100067138672,195.99000549316406,191.08999633789062,191.89999389648438,51329200
2025-08-01,189.02999877929688,190.8300018310547,187.82000732421875,189.1300048828125,34832200
2025-08-04,190.2899932861328,195.27000427246094,190.1199951171875,195.0399932861328,31547400
2025-08-05,194.7100067138672,197.86000061035156,193.88999938964844,194.6699981689453,31602300
2025-08-06,194.5,196.6300048828125,193.6699981689453,196.08999633789062,21562900
2025-08-07,197.05999755859375,197.5399932861328,194.3300018310547,196.52000427246094,26321800
2025-08-08,197.22000122070312,202.61000061035156,197.1699981689453,201.4199981689453,39161800
2025-08-11,200.94000244140625,201.47999572753906,199.07000732421875,201.0,25832400
2025-08-12,201.3699951171875,204.5,200.58999633789062,203.33999633789062,30397900
2025-08-13,204.1300048828125,204.52999877929688,197.50999450683594,201.9600067138672,28342900
2025-08-14,201.5,204.44000244140625,201.22999572753906,202.94000244140625,25230400
2025-08-15,203.85000610351562,206.44000244140625,201.27999877929688,203.89999389648438,34931400
2025-08-18,204.1999969482422,205.27000427246094,202.49000549316406,203.5,18526600
2025-08-19,203.02999877929688,203.44000244140625,199.9600067138672,201.57000732421875,24240200
2025-08-20,200.72999572753906,201.27999877929688,196.60000610351562,199.32000732421875,28955500
2025-08-21,199.75,202.47999572753906,199.42999267578125,199.75,19774600
2025-08-22,202.72999572753906,208.5399932861328,201.3000030517578,206.08999633789062,42827000
2025-08-25,206.42999267578125,210.52000427246094,205.27999877929688,208.49000549316406,29928900
2025-08-26,207.50999450683594,207.85000610351562,205.6999969482422,207.13999938964844,28464100
2025-08-27,205.6999969482422,208.91000366210938,205.64999389648438,207.47999572753906,23022900
2025-08-28,207.25,212.22000122070312,206.89999389648438,211.63999938964844,32339300
2025-08-29,210.50999450683594,214.64999389648438,210.1999969482422,212.91000366210938,39728400
2025-09-02,208.44000244140625,211.67999267578125,206.1999969482422,211.35000610351562,47523000
2025-09-03,226.2100067138672,231.30999755859375,224.7899932861328,230.66000366210938,103336100
2025-09-04,229.64999389648438,232.3699951171875,226.11000061035156,232.3000030517578,51684200
2025-09-05,232.1999969482422,235.75999450683594,231.89999389648438,235.0,46588900
2025-09-08,235.47000122070312,238.1300048828125,233.6699981689453,234.0399932861328,32474700
2025-09-09,234.1699981689453,240.47000122070312,233.22999572753906,239.6300048828125,38061000
2025-09-10,238.89999389648438,241.66000366210938,237.85000610351562,239.1699981689453,35141100
2025-09-11,239.8800048828125,242.25,236.25,240.3699951171875,30599300
2025-09-12,240.3699951171875,242.0800018310547,238.0,240.8000030517578,26771600
2025-09-15,244.66000366210938,252.41000366210938,244.66000366210938,251.61000061035156,58383800
2025-09-16,252.0800018310547,253.0399932861328,249.47000122070312,251.16000366210938,34109700
2025-09-17,251.22000122070312,251.60000610351562,246.27999877929688,249.52999877929688,34108000
2025-09-18,251.67999267578125,253.99000549316406,249.8000030517578,252.02999877929688,31239500
2025-09-19,253.25,256.0,251.80999755859375,254.72000122070312,55571400
