date,open,high,low,close,volume
2025-11-24,164.3699951171875,166.94000244140625,163.72000122070312,165.05999755859375,12070100
2025-11-25,163.99000549316406,164.97000122070312,161.8699951171875,163.3000030517578,7758100
2025-11-26,164.1199951171875,166.25,163.14999389648438,165.13999938964844,7967700
2025-11-28,165.02999877929688,168.19000244140625,164.1300048828125,168.08999633789062,5068800
2025-12-01,165.91000366210938,169.02999877929688,165.5,168.0399932861328,6818300
2025-12-02,168.75,171.1699981689453,167.63999938964844,170.6999969482422,9159100
2025-12-03,170.89999389648438,175.08999633789062,170.35000610351562,175.07000732421875,7624300
2025-12-04,174.3300018310547,174.92999267578125,173.22999572753906,174.35000610351562,7245000
2025-12-05,174.74000549316406,177.25,174.5,174.80999755859375,8400100
2025-12-08,174.74000549316406,175.5,173.72000122070312,175.30999755859375,6690200
2025-12-09,174.5,176.35000610351562,172.32000732421875,176.0,7719100
2025-12-10,175.80999755859375,183.44000244140625,175.25,182.2100067138672,11100100
2025-12-11,181.3699951171875,181.63999938964844,178.08999633789062,181.27000427246094,6319200
2025-12-12,181.25,183.11000061035156,177.8699951171875,178.2899932861328,8865800
2025-12-15,179.72000122070312,180.30999755859375,176.38999938964844,179.25999450683594,6954700
2025-12-16,179.19000244140625,179.19000244140625,174.80999755859375,176.1199951171875,7136000
2025-12-17,176.1199951171875,177.47999572753906,172.0500030517578,172.33999633789062,8501900
2025-12-18,175.7100067138672,177.0800018310547,173.52999877929688,174.19000244140625,8967500
2025-12-19,174.44000244140625,177.19000244140625,174.1999969482422,175.25,25223500
2025-12-22,177.55999755859375,178.32000732421875,173.89999389648438,174.22000122070312,6422100
2025-12-23,173.61000061035156,175.27000427246094,173.50999450683594,174.75,4690400
2025-12-24,175.0399932861328,175.49000549316406,174.4199981689453,174.77000427246094,1645300
2025-12-26,175.0,175.5,174.35000610351562,174.80999755859375,2442800
2025-12-29,174.00999450683594,175.19000244140625,172.7899932861328,173.42999267578125,3978400
2025-12-30,174.05999755859375,174.39999389648438,173.33999633789062,173.64999389648438,3429300
2025-12-31,173.61000061035156,173.77999877929688,171.00999450683594,171.0500030517578,4682600
2026-01-02,173.8000030517578,174.67999267578125,172.1999969482422,172.97999572753906,6532200
2026-01-05,175.4600067138672,178.85000610351562,174.00999450683594,176.30999755859375,8972200
2026-01-06,177.2100067138672,184.4499969482422,176.6199951171875,182.4499969482422,11033900
2026-01-07,182.38999938964844,184.07000732421875,177.11000061035156,180.19000244140625,9853000
2026-01-08,178.8000030517578,184.30999755859375,176.1999969482422,181.8699951171875,8353500
2026-01-09,178.1199951171875,179.44000244140625,174.8000030517578,177.77999877929688,9662200
2026-01-12,175.8800048828125,175.8800048828125,169.24000549316406,169.27000427246094,13657600
2026-01-13,166.97999572753906,168.35000610351562,164.97000122070312,165.2899932861328,9993300
2026-01-14,163.69000244140625,164.74000549316406,162.35000610351562,164.5399932861328,7959900
2026-01-15,166.4499969482422,166.5,161.02999877929688,161.38999938964844,9241600
2026-01-16,161.38999938964844,161.6999969482422,159.2100067138672,159.4199981689453,11990800
2026-01-20,154.9499969482422,157.72000122070312,153.25,154.07000732421875,11971400
2026-01-21,156.3300018310547,157.52999877929688,154.6199951171875,156.3699951171875,9181900
2026-01-22,158.47000122070312,159.42999267578125,156.80999755859375,157.8000030517578,7450300
2026-01-23,157.0399932861328,157.97999572753906,154.85000610351562,155.82000732421875,7106700
2026-01-26,154.8000030517578,156.1999969482422,154.3000030517578,154.52000427246094,8004200
2026-01-27,156.3300018310547,156.74000549316406,152.66000366210938,153.0399932861328,8354600
2026-01-28,152.0,154.0,150.39999389648438,152.6999969482422,8539000
2026-01-29,153.08999633789062,153.22999572753906,149.72999572753906,152.22000122070312,9142900
2026-01-30,149.9600067138672,153.07000732421875,149.8300018310547,151.58999633789062,9577200
2026-02-02,150.97000122070312,153.63999938964844,150.82000732421875,152.6199951171875,9099100
2026-02-03,150.72000122070312,150.72000122070312,144.3000030517578,147.17999267578125,11966400
2026-02-04,148.7100067138672,153.47000122070312,148.1699981689453,148.88999938964844,19249300
2026-02-05,132.9199981689453,139.3300018310547,132.72999572753906,136.3000030517578,30229600
2026-02-06,136.8699951171875,139.14999389648438,135.27999877929688,137.33999633789062,15036800
2026-02-09,137.10000610351562,139.94000244140625,136.5,138.92999267578125,11022700
2026-02-10,138.14999389648438,140.41000366210938,136.7899932861328,140.08999633789062,9762900
2026-02-11,140.02999877929688,142.38999938964844,139.11000061035156,141.0399932861328,9379300
2026-02-12,140.86000061035156,141.5,136.74000549316406,138.47000122070312,12416600
2026-02-13,137.1199951171875,141.47999572753906,136.74000549316406,140.6999969482422,13134400
2026-02-17,141.0,143.5,140.00999450683594,142.6300048828125,10670700
2026-02-18,143.5,144.47999572753906,140.72000122070312,143.24000549316406,9944500
2026-02-19,141.8800048828125,142.32000732421875,139.89999389648438,141.27000427246094,8219400
2026-02-20,140.30999755859375,144.07000732421875,140.10000610351562,142.8800048828125,10265100
2026-02-23,141.97000122070312,144.05999755859375,139.63999938964844,140.41000366210938,8260100
2026-02-24,142.55999755859375,146.3699951171875,142.05999755859375,144.77999877929688,11085700
2026-02-25,145.60000610351562,146.02999877929688,144.02000427246094,145.82000732421875,7358300
2026-02-26,145.9199981689453,146.94000244140625,144.52000427246094,145.58999633789062,8642100
2026-02-27,142.86000061035156,143.91000366210938,141.35000610351562,142.36000061035156,12439900
2026-03-02,137.8300018310547,142.00999450683594,136.88999938964844,141.02999877929688,8963900
2026-03-03,138.27000427246094,139.1999969482422,136.3000030517578,138.1300048828125,10372400
2026-03-04,138.22000122070312,139.88999938964844,137.4199981689453,139.50999450683594,9309800
2026-03-05,137.58999633789062,139.66000366210938,135.8000030517578,137.0,8981000
2026-03-06,134.1699981689453,137.17999267578125,133.4199981689453,135.69000244140625,9197000
2026-03-09,133.49000549316406,138.5800018310547,132.4600067138672,138.11000061035156,12304600
2026-03-10,134.6999969482422,136.75,132.16000366210938,135.1999969482422,10447300
2026-03-11,136.4499969482422,138.1999969482422,133.9600067138672,134.1199951171875,7830500
2026-03-12,133.47000122070312,134.8699951171875,130.61000061035156,131.14999389648438,9162800
2026-03-13,131.14999389648438,133.4199981689453,129.22000122070312,129.82000732421875,7786700
2026-03-16,131.07000732421875,131.8699951171875,128.94000244140625,129.38999938964844,10132900
2026-03-17,133.52000427246094,134.0500030517578,131.17999267578125,131.58999633789062,10544300
2026-03-18,130.72999572753906,132.74000549316406,129.92999267578125,130.47000122070312,9894300
2026-03-19,129.13999938964844,132.67999267578125,128.89999389648438,131.27999877929688,9846700
2026-03-20,131.30999755859375,132.75,129.77999877929688,129.89999389648438,78568000
2026-03-23,133.14999389648438,133.97000122070312,127.41000366210938,128.35000610351562,11431600
2026-03-24,128.33999633789062,129.17999267578125,127.30999755859375,128.6699981689453,8409200
2026-03-25,130.16000366210938,131.92999267578125,129.9499969482422,130.35000610351562,6669400
2026-03-26,128.7899932861328,132.33999633789062,128.30999755859375,130.5399932861328,11912500
2026-03-27,129.88999938964844,130.0399932861328,126.68000030517578,127.11000061035156,8964900
2026-03-30,127.44999694824219,128.60000610351562,126.33999633789062,127.06999969482422,11555900
2026-03-31,128.39999389648438,129.2899932861328,125.77999877929688,128.77999877929688,12219800
2026-04-01,128.0,130.22999572753906,126.9800033569336,127.27999877929688,10210700
2026-04-02,125.2300033569336,127.0,124.01000213623047,126.80000305175781,8575300
2026-04-06,126.55999755859375,127.43000030517578,123.70999908447266,125.7300033569336,8038600
2026-04-07,125.06999969482422,125.41000366210938,121.98999786376953,124.06999969482422,8840400
2026-04-08,128.64999389648438,128.88999938964844,125.62000274658203,127.51000213623047,12535800
2026-04-09,127.26000213623047,128.58999633789062,126.80000305175781,127.75,9352700
